Path Cost Node 2,Probability Node 2,CDF Node 2
3.32576,0.00239905,0.513212
3.32976,0.00239858,0.51561
3.33376,0.00239802,0.518008
3.33776,0.00239737,0.520406
3.34176,0.00239664,0.522802
3.34576,0.00239582,0.525198
3.34976,0.00239491,0.527593
3.35376,0.00239392,0.529987
3.35776,0.00239284,0.53238
3.36176,0.00239168,0.534771
3.36576,0.00239043,0.537162
3.36976,0.0023891,0.539551
3.37376,0.00238768,0.541939
3.37776,0.00238618,0.544325
3.38176,0.00238459,0.546709
3.38576,0.00238291,0.549092
3.38976,0.00238116,0.551474
3.39376,0.00237931,0.553853
3.39776,0.00237739,0.55623
3.40176,0.00237538,0.558606
3.40576,0.00237328,0.560979
3.40976,0.00237111,0.56335
3.41376,0.00236884,0.565719
3.41776,0.0023665,0.568085
3.42176,0.00236407,0.570449
3.42576,0.00236156,0.572811
3.42976,0.00235897,0.57517
3.43376,0.0023563,0.577526
3.43776,0.00235354,0.57988
3.44176,0.00235071,0.58223
3.44576,0.00234779,0.584578
3.44976,0.00234479,0.586923
3.45376,0.00234171,0.589265
3.45776,0.00233855,0.591603
3.46176,0.00233531,0.593939
3.46576,0.002332,0.596271
3.46976,0.0023286,0.598599
3.47376,0.00232512,0.600924
3.47776,0.00232157,0.603246
3.48176,0.00231793,0.605564
3.48576,0.00231422,0.607878
3.48976,0.00231044,0.610189
3.49376,0.00230657,0.612495
3.49776,0.00230263,0.614798
3.50176,0.00229861,0.617096
3.50576,0.00229452,0.619391
3.50976,0.00229035,0.621681
3.51376,0.00228611,0.623967
3.51776,0.0022818,0.626249
3.52176,0.0022774,0.628527
3.52576,0.00227294,0.630799
3.52976,0.0022684,0.633068
3.53376,0.00226379,0.635332
3.53776,0.00225911,0.637591
3.54176,0.00225436,0.639845
3.54576,0.00224954,0.642095
3.54976,0.00224464,0.644339
3.55376,0.00223968,0.646579
3.55776,0.00223465,0.648814
3.56176,0.00222954,0.651043
3.56576,0.00222437,0.653268
3.56976,0.00221913,0.655487
3.57376,0.00221383,0.657701
3.57776,0.00220845,0.659909
3.58176,0.00220301,0.662112
3.58576,0.00219751,0.66431
3.58976,0.00219194,0.666501
3.59376,0.0021863,0.668688
3.59776,0.00218061,0.670868
3.60176,0.00217484,0.673043
3.60576,0.00216902,0.675212
3.60976,0.00216313,0.677375
3.61376,0.00215718,0.679533
3.61776,0.00215117,0.681684
3.62176,0.0021451,0.683829
3.62576,0.00213897,0.685968
3.62976,0.00213278,0.688101
3.63376,0.00212653,0.690227
3.63776,0.00212023,0.692347
3.64176,0.00211386,0.694461
3.64576,0.00210744,0.696569
3.64976,0.00210096,0.69867
